"path","bytes","status","signer_subject","has_timestamp","package"
"sqlite3.dll","1583608","Valid","CN=Python Software Foundation, O=Python Software Foundation, L=Beaverton, S=Oregon, C=US","yes","python-embed"
"unicodedata.pyd","1140592","Valid","CN=Python Software Foundation, O=Python Software Foundation, L=Beaverton, S=Oregon, C=US","yes","python-embed"
"vcruntime140_1.dll","49776","Valid","CN=Microsoft Windows Software Compatibility Publisher, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","yes","python-embed"
"vcruntime140.dll","120400","Valid","CN=Microsoft Windows Software Compatibility Publisher, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","yes","python-embed"
"winsound.pyd","31736","Valid","CN=Python Software Foundation, O=Python Software Foundation, L=Beaverton, S=Oregon, C=US","yes","python-embed"
"site-packages\regex\_regex.cp312-win_amd64.pyd","726016","NotSigned","","no","regex"
"site-packages\safetensors\_safetensors_rust.pyd","734720","NotSigned","","no","safetensors"
"site-packages\scipy\_cyutility.cp312-win_amd64.pyd","192512","NotSigned","","no","scipy"
"site-packages\scipy\_lib\_ccallback_c.cp312-win_amd64.pyd","105984","NotSigned","","no","scipy"
"site-packages\scipy\_lib\_fpumode.cp312-win_amd64.pyd","11776","NotSigned","","no","scipy"
"site-packages\scipy\_lib\_test_ccallback.cp312-win_amd64.pyd","48128","NotSigned","","no","scipy"
"site-packages\scipy\_lib\_test_deprecation_call.cp312-win_amd64.pyd","36352","NotSigned","","no","scipy"
"site-packages\scipy\_lib\_test_deprecation_def.cp312-win_amd64.pyd","22016","NotSigned","","no","scipy"
"site-packages\scipy\_lib\_uarray\_uarray.cp312-win_amd64.pyd","247296","NotSigned","","no","scipy"
"site-packages\scipy\_lib\messagestream.cp312-win_amd64.pyd","62464","NotSigned","","no","scipy"
"site-packages\scipy\cluster\hierarchy\_hierarchy.cp312-win_amd64.pyd","222720","NotSigned","","no","scipy"
"site-packages\scipy\cluster\hierarchy\_optimal_leaf_ordering.cp312-win_amd64.pyd","169984","NotSigned","","no","scipy"
"site-packages\scipy\cluster\vq\_vq.cp312-win_amd64.pyd","105472","NotSigned","","no","scipy"
"site-packages\scipy\fft\_duccfft\pyduccfft.cp312-win_amd64.pyd","2786816","NotSigned","","no","scipy"
"site-packages\scipy\fftpack\convolve.cp312-win_amd64.pyd","122368","NotSigned","","no","scipy"
"site-packages\scipy\integrate\_dop.cp312-win_amd64.pyd","87040","NotSigned","","no","scipy"
"site-packages\scipy\integrate\_odepack.cp312-win_amd64.pyd","98816","NotSigned","","no","scipy"
"site-packages\scipy\integrate\_quadpack.cp312-win_amd64.pyd","142336","NotSigned","","no","scipy"
"site-packages\scipy\integrate\_test_multivariate.cp312-win_amd64.pyd","13824","NotSigned","","no","scipy"
"site-packages\scipy\integrate\_vode.cp312-win_amd64.pyd","139776","NotSigned","","no","scipy"
"site-packages\scipy\interpolate\_dierckx.cp312-win_amd64.pyd","292864","NotSigned","","no","scipy"
"site-packages\scipy\interpolate\_fitpack.cp312-win_amd64.pyd","346112","NotSigned","","no","scipy"
"site-packages\scipy\interpolate\_interpnd.cp312-win_amd64.pyd","235008","NotSigned","","no","scipy"
"site-packages\scipy\interpolate\_ppoly.cp312-win_amd64.pyd","206848","NotSigned","","no","scipy"
"site-packages\scipy\interpolate\_rbfinterp_pythran.cp312-win_amd64.pyd","1144832","NotSigned","","no","scipy"
"site-packages\scipy\interpolate\_rgi_cython.cp312-win_amd64.pyd","122880","NotSigned","","no","scipy"
"site-packages\scipy\io\_fast_matrix_market\_fmm_core.cp312-win_amd64.pyd","2880512","NotSigned","","no","scipy"
"site-packages\scipy\io\matlab\_mio_utils.cp312-win_amd64.pyd","53760","NotSigned","","no","scipy"
"site-packages\scipy\io\matlab\_mio5_utils.cp312-win_amd64.pyd","185344","NotSigned","","no","scipy"
"site-packages\scipy\io\matlab\_streams.cp312-win_amd64.pyd","108544","NotSigned","","no","scipy"
"site-packages\scipy\linalg\_batched_linalg.cp312-win_amd64.pyd","1165824","NotSigned","","no","scipy"
"site-packages\scipy\linalg\_cythonized_array_utils.cp312-win_amd64.pyd","198656","NotSigned","","no","scipy"
"site-packages\scipy\linalg\_decomp_interpolative.cp312-win_amd64.pyd","742400","NotSigned","","no","scipy"
"site-packages\scipy\linalg\_decomp_update.cp312-win_amd64.pyd","303616","NotSigned","","no","scipy"
"site-packages\scipy\linalg\_fblas.cp312-win_amd64.pyd","739840","NotSigned","","no","scipy"
"site-packages\scipy\linalg\_flapack.cp312-win_amd64.pyd","2301440","NotSigned","","no","scipy"
"site-packages\scipy\linalg\_internal_matfuncs.cp312-win_amd64.pyd","172032","NotSigned","","no","scipy"
"site-packages\scipy\linalg\_linalg_pythran.cp312-win_amd64.pyd","1038336","NotSigned","","no","scipy"
"site-packages\scipy\linalg\_matfuncs_sqrtm_triu.cp312-win_amd64.pyd","107520","NotSigned","","no","scipy"
"site-packages\scipy\linalg\_solve_toeplitz.cp312-win_amd64.pyd","123904","NotSigned","","no","scipy"
"site-packages\scipy\linalg\cython_blas.cp312-win_amd64.pyd","127488","NotSigned","","no","scipy"
"site-packages\scipy\linalg\cython_lapack.cp312-win_amd64.pyd","203264","NotSigned","","no","scipy"
"site-packages\scipy\ndimage\_ctest.cp312-win_amd64.pyd","13824","NotSigned","","no","scipy"
"site-packages\scipy\ndimage\_cytest.cp312-win_amd64.pyd","73216","NotSigned","","no","scipy"
"site-packages\scipy\ndimage\_nd_image.cp312-win_amd64.pyd","196608","NotSigned","","no","scipy"
"site-packages\scipy\ndimage\_ni_label.cp312-win_amd64.pyd","212480","NotSigned","","no","scipy"
"site-packages\scipy\ndimage\_rank_filter_1d.cp312-win_amd64.pyd","128000","NotSigned","","no","scipy"
"site-packages\scipy\odr\__odrpack.cp312-win_amd64.pyd","715776","NotSigned","","no","scipy"
"site-packages\scipy\optimize\_bglu_dense.cp312-win_amd64.pyd","175616","NotSigned","","no","scipy"
"site-packages\scipy\optimize\_direct.cp312-win_amd64.pyd","70656","NotSigned","","no","scipy"
"site-packages\scipy\optimize\_group_columns.cp312-win_amd64.pyd","1007616","NotSigned","","no","scipy"
"site-packages\scipy\optimize\_highspy\_core.cp312-win_amd64.pyd","6709248","NotSigned","","no","scipy"
"site-packages\scipy\optimize\_highspy\_highs_options.cp312-win_amd64.pyd","543232","NotSigned","","no","scipy"
"site-packages\scipy\optimize\_lbfgsb.cp312-win_amd64.pyd","49664","NotSigned","","no","scipy"
"site-packages\scipy\optimize\_lsap.cp312-win_amd64.pyd","190976","NotSigned","","no","scipy"
"site-packages\scipy\optimize\_lsq\givens_elimination.cp312-win_amd64.pyd","70144","NotSigned","","no","scipy"
"site-packages\scipy\optimize\_minpack.cp312-win_amd64.pyd","125952","NotSigned","","no","scipy"
"site-packages\scipy\optimize\_moduleTNC.cp312-win_amd64.pyd","151040","NotSigned","","no","scipy"
"site-packages\scipy\optimize\_pava_pybind.cp312-win_amd64.pyd","324096","NotSigned","","no","scipy"
"site-packages\scipy\optimize\_slsqplib.cp312-win_amd64.pyd","48640","NotSigned","","no","scipy"
"site-packages\scipy\optimize\_trlib\_trlib.cp312-win_amd64.pyd","207872","NotSigned","","no","scipy"
"site-packages\scipy\optimize\_zeros.cp312-win_amd64.pyd","23040","NotSigned","","no","scipy"
"site-packages\scipy\optimize\cython_optimize\_zeros.cp312-win_amd64.pyd","83456","NotSigned","","no","scipy"
"site-packages\scipy\signal\_max_len_seq_inner.cp312-win_amd64.pyd","979968","NotSigned","","no","scipy"
"site-packages\scipy\signal\_peak_finding_utils.cp312-win_amd64.pyd","137728","NotSigned","","no","scipy"
"site-packages\scipy\signal\_sigtools.cp312-win_amd64.pyd","119296","NotSigned","","no","scipy"
"site-packages\scipy\signal\_sosfilt.cp312-win_amd64.pyd","110080","NotSigned","","no","scipy"
"site-packages\scipy\signal\_spline.cp312-win_amd64.pyd","59392","NotSigned","","no","scipy"
"site-packages\scipy\signal\_upfirdn_apply.cp312-win_amd64.pyd","193024","NotSigned","","no","scipy"
"site-packages\scipy\sparse\_csparsetools.cp312-win_amd64.pyd","406528","NotSigned","","no","scipy"
"site-packages\scipy\sparse\_sparsetools.cp312-win_amd64.pyd","4239360","NotSigned","","no","scipy"
"site-packages\scipy\sparse\csgraph\_flow.cp312-win_amd64.pyd","185856","NotSigned","","no","scipy"
"site-packages\scipy\sparse\csgraph\_matching.cp312-win_amd64.pyd","183296","NotSigned","","no","scipy"
"site-packages\scipy\sparse\csgraph\_min_spanning_tree.cp312-win_amd64.pyd","104448","NotSigned","","no","scipy"
"site-packages\scipy\sparse\csgraph\_reordering.cp312-win_amd64.pyd","152576","NotSigned","","no","scipy"
"site-packages\scipy\sparse\csgraph\_shortest_path.cp312-win_amd64.pyd","657408","NotSigned","","no","scipy"
"site-packages\scipy\sparse\csgraph\_tools.cp312-win_amd64.pyd","159232","NotSigned","","no","scipy"
"site-packages\scipy\sparse\csgraph\_traversal.cp312-win_amd64.pyd","504320","NotSigned","","no","scipy"
"site-packages\scipy\sparse\linalg\_dsolve\_superlu.cp312-win_amd64.pyd","425984","NotSigned","","no","scipy"
"site-packages\scipy\sparse\linalg\_eigen\arpack\_arpacklib.cp312-win_amd64.pyd","223232","NotSigned","","no","scipy"
"site-packages\scipy\sparse\linalg\_propack.cp312-win_amd64.pyd","166912","NotSigned","","no","scipy"
"site-packages\scipy\spatial\_ckdtree.cp312-win_amd64.pyd","863232","NotSigned","","no","scipy"
"site-packages\scipy\spatial\_distance_pybind.cp312-win_amd64.pyd","1479168","NotSigned","","no","scipy"
"site-packages\scipy\spatial\_distance_wrap.cp312-win_amd64.pyd","128512","NotSigned","","no","scipy"
"site-packages\scipy\spatial\_hausdorff.cp312-win_amd64.pyd","94208","NotSigned","","no","scipy"
"site-packages\scipy\spatial\_qhull.cp312-win_amd64.pyd","871936","NotSigned","","no","scipy"
"site-packages\scipy\spatial\_voronoi.cp312-win_amd64.pyd","88064","NotSigned","","no","scipy"
"site-packages\scipy\spatial\transform\_rigid_transform_cy.cp312-win_amd64.pyd","236032","NotSigned","","no","scipy"
"site-packages\scipy\spatial\transform\_rotation_cy.cp312-win_amd64.pyd","523776","NotSigned","","no","scipy"
"site-packages\scipy\special\_comb.cp312-win_amd64.pyd","48128","NotSigned","","no","scipy"
"site-packages\scipy\special\_ellip_harm_2.cp312-win_amd64.pyd","133632","NotSigned","","no","scipy"
"site-packages\scipy\special\_gufuncs.cp312-win_amd64.pyd","937984","NotSigned","","no","scipy"
"site-packages\scipy\special\_specfun.cp312-win_amd64.pyd","311296","NotSigned","","no","scipy"
"site-packages\scipy\special\_special_ufuncs.cp312-win_amd64.pyd","1630720","NotSigned","","no","scipy"
"site-packages\scipy\special\_test_internal.cp312-win_amd64.pyd","96256","NotSigned","","no","scipy"
"site-packages\scipy\special\_ufuncs_cxx.cp312-win_amd64.pyd","2673664","NotSigned","","no","scipy"
"site-packages\scipy\special\_ufuncs.cp312-win_amd64.pyd","1434624","NotSigned","","no","scipy"
"site-packages\scipy\special\cython_special.cp312-win_amd64.pyd","2271744","NotSigned","","no","scipy"
"site-packages\scipy\stats\_ansari_swilk_statistics.cp312-win_amd64.pyd","107008","NotSigned","","no","scipy"
"site-packages\scipy\stats\_biasedurn.cp312-win_amd64.pyd","374784","NotSigned","","no","scipy"
"site-packages\scipy\stats\_levy_stable\levyst.cp312-win_amd64.pyd","46080","NotSigned","","no","scipy"
"site-packages\scipy\stats\_qmc_cy.cp312-win_amd64.pyd","1071616","NotSigned","","no","scipy"
"site-packages\scipy\stats\_qmvnt_cy.cp312-win_amd64.pyd","127488","NotSigned","","no","scipy"
"site-packages\scipy\stats\_rcont\rcont.cp312-win_amd64.pyd","111616","NotSigned","","no","scipy"
"site-packages\scipy\stats\_sobol.cp312-win_amd64.pyd","168960","NotSigned","","no","scipy"
"site-packages\scipy\stats\_stats_pythran.cp312-win_amd64.pyd","1044992","NotSigned","","no","scipy"
"site-packages\scipy\stats\_stats.cp312-win_amd64.pyd","453632","NotSigned","","no","scipy"
"site-packages\scipy\stats\_unuran\unuran_wrapper.cp312-win_amd64.pyd","1265152","NotSigned","","no","scipy"
"site-packages\scipy.libs\libscipy_openblas-197ee2fc9b4d071f7e048078cac74115.dll","20262912","NotSigned","","no","scipy.libs"
"site-packages\sentencepiece\_sentencepiece.cp312-win_amd64.pyd","1459712","NotSigned","","no","sentencepiece"
"site-packages\setuptools\cli-32.exe","11776","NotSigned","","no","setuptools"
"site-packages\setuptools\cli-64.exe","14336","NotSigned","","no","setuptools"
"site-packages\setuptools\cli-arm64.exe","13824","NotSigned","","no","setuptools"
"site-packages\setuptools\cli.exe","11776","NotSigned","","no","setuptools"
"site-packages\setuptools\gui-32.exe","11776","NotSigned","","no","setuptools"
"site-packages\setuptools\gui-64.exe","14336","NotSigned","","no","setuptools"
"site-packages\setuptools\gui-arm64.exe","13824","NotSigned","","no","setuptools"
"site-packages\setuptools\gui.exe","11776","NotSigned","","no","setuptools"
"site-packages\_cffi_backend.cp312-win_amd64.pyd","181248","NotSigned","","no","site-packages-root"
"site-packages\sklearn\__check_build\_check_build.cp312-win_amd64.pyd","28672","NotSigned","","no","sklearn"
"site-packages\sklearn\_cyutility.cp312-win_amd64.pyd","128512","NotSigned","","no","sklearn"
"site-packages\sklearn\_isotonic.cp312-win_amd64.pyd","90624","NotSigned","","no","sklearn"
"site-packages\sklearn\_loss\_loss.cp312-win_amd64.pyd","1312768","NotSigned","","no","sklearn"
"site-packages\sklearn\.libs\msvcp140.dll","642720","Valid","CN=Microsoft Windows Software Compatibility Publisher, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","yes","sklearn"
"site-packages\sklearn\.libs\vcomp140.dll","213072","Valid","CN=Microsoft Windows Software Compatibility Publisher, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","yes","sklearn"
"site-packages\sklearn\cluster\_dbscan_inner.cp312-win_amd64.pyd","43520","NotSigned","","no","sklearn"
"site-packages\sklearn\cluster\_hdbscan\_linkage.cp312-win_amd64.pyd","89600","NotSigned","","no","sklearn"
"site-packages\sklearn\cluster\_hdbscan\_reachability.cp312-win_amd64.pyd","144896","NotSigned","","no","sklearn"
"site-packages\sklearn\cluster\_hdbscan\_tree.cp312-win_amd64.pyd","172032","NotSigned","","no","sklearn"
"site-packages\sklearn\cluster\_hierarchical_fast.cp312-win_amd64.pyd","117248","NotSigned","","no","sklearn"
"site-packages\sklearn\cluster\_k_means_common.cp312-win_amd64.pyd","195584","NotSigned","","no","sklearn"
"site-packages\sklearn\cluster\_k_means_elkan.cp312-win_amd64.pyd","215552","NotSigned","","no","sklearn"
"site-packages\sklearn\cluster\_k_means_lloyd.cp312-win_amd64.pyd","141824","NotSigned","","no","sklearn"
"site-packages\sklearn\cluster\_k_means_minibatch.cp312-win_amd64.pyd","99840","NotSigned","","no","sklearn"
"site-packages\sklearn\datasets\_svmlight_format_fast.cp312-win_amd64.pyd","269312","NotSigned","","no","sklearn"
"site-packages\sklearn\decomposition\_cdnmf_fast.cp312-win_amd64.pyd","59904","NotSigned","","no","sklearn"
"site-packages\sklearn\decomposition\_online_lda_fast.cp312-win_amd64.pyd","83968","NotSigned","","no","sklearn"
"site-packages\sklearn\ensemble\_gradient_boosting.cp312-win_amd64.pyd","72192","NotSigned","","no","sklearn"
"site-packages\sklearn\ensemble\_hist_gradient_boosting\_binning.cp312-win_amd64.pyd","43008","NotSigned","","no","sklearn"
"site-packages\sklearn\ensemble\_hist_gradient_boosting\_gradient_boosting.cp312-win_amd64.pyd","48640","NotSigned","","no","sklearn"
"site-packages\sklearn\ensemble\_hist_gradient_boosting\_predictor.cp312-win_amd64.pyd","66560","NotSigned","","no","sklearn"
"site-packages\sklearn\ensemble\_hist_gradient_boosting\common.cp312-win_amd64.pyd","32256","NotSigned","","no","sklearn"
"site-packages\sklearn\ensemble\_hist_gradient_boosting\histogram.cp312-win_amd64.pyd","126976","NotSigned","","no","sklearn"
"site-packages\sklearn\ensemble\_hist_gradient_boosting\splitting.cp312-win_amd64.pyd","137728","NotSigned","","no","sklearn"
"site-packages\sklearn\feature_extraction\_hashing_fast.cp312-win_amd64.pyd","60416","NotSigned","","no","sklearn"
"site-packages\sklearn\linear_model\_cd_fast.cp312-win_amd64.pyd","309760","NotSigned","","no","sklearn"
"site-packages\sklearn\linear_model\_sag_fast.cp312-win_amd64.pyd","97280","NotSigned","","no","sklearn"
"site-packages\sklearn\linear_model\_sgd_fast.cp312-win_amd64.pyd","139776","NotSigned","","no","sklearn"
"site-packages\sklearn\manifold\_barnes_hut_tsne.cp312-win_amd64.pyd","64512","NotSigned","","no","sklearn"
"site-packages\sklearn\manifold\_utils.cp312-win_amd64.pyd","47616","NotSigned","","no","sklearn"
"site-packages\sklearn\metrics\_dist_metrics.cp312-win_amd64.pyd","387584","NotSigned","","no","sklearn"
"site-packages\sklearn\metrics\_pairwise_distances_reduction\_argkmin_classmode.cp312-win_amd64.pyd","85504","NotSigned","","no","sklearn"
"site-packages\sklearn\metrics\_pairwise_distances_reduction\_argkmin.cp312-win_amd64.pyd","126976","NotSigned","","no","sklearn"
"site-packages\sklearn\metrics\_pairwise_distances_reduction\_base.cp312-win_amd64.pyd","108544","NotSigned","","no","sklearn"
"site-packages\sklearn\metrics\_pairwise_distances_reduction\_datasets_pair.cp312-win_amd64.pyd","198656","NotSigned","","no","sklearn"
"site-packages\sklearn\metrics\_pairwise_distances_reduction\_middle_term_computer.cp312-win_amd64.pyd","206848","NotSigned","","no","sklearn"
"site-packages\sklearn\metrics\_pairwise_distances_reduction\_radius_neighbors_classmode.cp312-win_amd64.pyd","93696","NotSigned","","no","sklearn"
"site-packages\sklearn\metrics\_pairwise_distances_reduction\_radius_neighbors.cp312-win_amd64.pyd","158720","NotSigned","","no","sklearn"
"site-packages\sklearn\metrics\_pairwise_fast.cp312-win_amd64.pyd","84480","NotSigned","","no","sklearn"
"site-packages\sklearn\metrics\cluster\_expected_mutual_info_fast.cp312-win_amd64.pyd","56320","NotSigned","","no","sklearn"
"site-packages\sklearn\neighbors\_ball_tree.cp312-win_amd64.pyd","378880","NotSigned","","no","sklearn"
"site-packages\sklearn\neighbors\_kd_tree.cp312-win_amd64.pyd","379392","NotSigned","","no","sklearn"
"site-packages\sklearn\neighbors\_partition_nodes.cp312-win_amd64.pyd","25088","NotSigned","","no","sklearn"
"site-packages\sklearn\neighbors\_quad_tree.cp312-win_amd64.pyd","111616","NotSigned","","no","sklearn"
"site-packages\sklearn\preprocessing\_csr_polynomial_expansion.cp312-win_amd64.pyd","211456","NotSigned","","no","sklearn"
"site-packages\sklearn\preprocessing\_target_encoder_fast.cp312-win_amd64.pyd","253952","NotSigned","","no","sklearn"
"site-packages\sklearn\svm\_liblinear.cp312-win_amd64.pyd","114176","NotSigned","","no","sklearn"
"site-packages\sklearn\svm\_libsvm_sparse.cp312-win_amd64.pyd","199680","NotSigned","","no","sklearn"
"site-packages\sklearn\svm\_libsvm.cp312-win_amd64.pyd","246272","NotSigned","","no","sklearn"
"site-packages\sklearn\svm\_newrand.cp312-win_amd64.pyd","38912","NotSigned","","no","sklearn"
"site-packages\sklearn\tree\_criterion.cp312-win_amd64.pyd","156672","NotSigned","","no","sklearn"
"site-packages\sklearn\tree\_partitioner.cp312-win_amd64.pyd","117760","NotSigned","","no","sklearn"
"site-packages\sklearn\tree\_splitter.cp312-win_amd64.pyd","90624","NotSigned","","no","sklearn"
"site-packages\sklearn\tree\_tree.cp312-win_amd64.pyd","285184","NotSigned","","no","sklearn"
"site-packages\sklearn\tree\_utils.cp312-win_amd64.pyd","64512","NotSigned","","no","sklearn"
"site-packages\sklearn\utils\_bitset.cp312-win_amd64.pyd","45056","NotSigned","","no","sklearn"
"site-packages\sklearn\utils\_cython_blas.cp312-win_amd64.pyd","148992","NotSigned","","no","sklearn"
"site-packages\sklearn\utils\_fast_dict.cp312-win_amd64.pyd","91136","NotSigned","","no","sklearn"
"site-packages\sklearn\utils\_heap.cp312-win_amd64.pyd","18432","NotSigned","","no","sklearn"
"site-packages\sklearn\utils\_isfinite.cp312-win_amd64.pyd","58368","NotSigned","","no","sklearn"
"site-packages\sklearn\utils\_openmp_helpers.cp312-win_amd64.pyd","43520","NotSigned","","no","sklearn"
"site-packages\sklearn\utils\_random.cp312-win_amd64.pyd","111616","NotSigned","","no","sklearn"
"site-packages\sklearn\utils\_seq_dataset.cp312-win_amd64.pyd","118784","NotSigned","","no","sklearn"
"site-packages\sklearn\utils\_sorting.cp312-win_amd64.pyd","58368","NotSigned","","no","sklearn"
"site-packages\sklearn\utils\_typedefs.cp312-win_amd64.pyd","75776","NotSigned","","no","sklearn"
"site-packages\sklearn\utils\_vector_sentinel.cp312-win_amd64.pyd","95744","NotSigned","","no","sklearn"
"site-packages\sklearn\utils\_weight_vector.cp312-win_amd64.pyd","50688","NotSigned","","no","sklearn"
"site-packages\sklearn\utils\arrayfuncs.cp312-win_amd64.pyd","87552","NotSigned","","no","sklearn"
"site-packages\sklearn\utils\murmurhash.cp312-win_amd64.pyd","61440","NotSigned","","no","sklearn"
"site-packages\sklearn\utils\sparsefuncs_fast.cp312-win_amd64.pyd","485376","NotSigned","","no","sklearn"
"site-packages\soxr\soxr_ext.pyd","354304","NotSigned","","no","soxr"
"site-packages\tokenizers\tokenizers.pyd","7847936","NotSigned","","no","tokenizers"
"site-packages\torch\_C.cp312-win_amd64.pyd","9216","NotSigned","","no","torch"
"site-packages\torch\bin\protoc.exe","4137472","NotSigned","","no","torch"
"site-packages\torch\lib\aotriton_v2.dll","14948352","NotSigned","","no","torch"
"site-packages\torch\lib\c10_hip.dll","1862144","NotSigned","","no","torch"
"site-packages\torch\lib\c10.dll","1248768","NotSigned","","no","torch"
"site-packages\torch\lib\caffe2_nvrtc.dll","12800","NotSigned","","no","torch"
"site-packages\torch\lib\dl.dll","16896","NotSigned","","no","torch"
"site-packages\torch\lib\liblzma.dll","196096","NotSigned","","no","torch"
"site-packages\torch\lib\libomp140.x86_64.dll","634936","Valid","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","yes","torch"
"site-packages\torch\lib\shm.dll","14336","NotSigned","","no","torch"
"site-packages\torch\lib\torch_cpu.dll","224712192","NotSigned","","no","torch"
"site-packages\torch\lib\torch_global_deps.dll","8704","NotSigned","","no","torch"
"site-packages\torch\lib\torch_hip.dll","70977024","NotSigned","","no","torch"
"site-packages\torch\lib\torch_python.dll","26755584","NotSigned","","no","torch"
"site-packages\torch\lib\torch.dll","9216","NotSigned","","no","torch"
"site-packages\torch\lib\uv.dll","210944","NotSigned","","no","torch"
"site-packages\torchaudio\lib\_torchaudio.pyd","29696","NotSigned","","no","torchaudio"
"site-packages\torchaudio\lib\libtorchaudio.pyd","2726400","NotSigned","","no","torchaudio"
"site-packages\torchaudio\lib\torchaudio_prefixctc.pyd","4765696","NotSigned","","no","torchaudio"
"site-packages\watchfiles\_rust_notify.cp312-win_amd64.pyd","636416","NotSigned","","no","watchfiles"
"site-packages\websockets\speedups.cp312-win_amd64.pyd","11264","NotSigned","","no","websockets"
"site-packages\yaml\_yaml.cp312-win_amd64.pyd","253952","NotSigned","","no","yaml"
